bucket,file,kind,pair,matched
hardcase_val,super_yolo_8725c0459f.jpg,near,train<->val,super_yolo_697fcec997.jpg
hardcase_val,super_yolo_876369f8aa.jpg,near,train<->val,taco_hardcase_06421ac471.jpg
hardcase_val,super_yolo_87969d56f6.jpg,near,train<->val,taco_hardcase_e9fc9846c4.jpg
hardcase_val,super_yolo_8796d82413.jpg,near,train<->val,super_yolo_06cf00a38f.jpg
hardcase_test,taco_hardcase_048ebc7f56.jpg,near,test<->val,super_yolo_87da49dfa9.jpg
hardcase_val,super_yolo_87da49dfa9.jpg,near,test<->val,taco_hardcase_048ebc7f56.jpg
hardcase_val,super_yolo_8837dc7e95.jpg,near,train<->val,super_yolo_517a47a983.jpg
hardcase_val,super_yolo_886970bdb6.jpg,near,train<->val,super_yolo_0182ab2b84.jpg
hardcase_val,super_yolo_891d2ea650.jpg,near,train<->val,super_yolo_0603a23fae.jpg
hardcase_val,super_yolo_8a0b8ecb03.jpg,near,train<->val,taco_hardcase_67eb0ad4b1.jpg
hardcase_val,super_yolo_8a4a079420.jpg,near,train<->val,super_yolo_166c15f076.jpg
hardcase_val,super_yolo_8ae308081c.jpg,near,train<->val,super_yolo_51d7a9e56e.jpg
hardcase_val,super_yolo_8b589d9bd3.jpg,near,test<->val,super_yolo_43f6a1eb23.jpg
hardcase_val,super_yolo_8b6a9db286.jpg,near,train<->val,super_yolo_cc35b2ee5f.jpg
hardcase_val,super_yolo_8b6ee81504.jpg,near,test<->val,taco_hardcase_1159e6eb84.jpg
hardcase_val,super_yolo_8b81837f67.jpg,near,train<->val,taco_hardcase_2509512dd9.jpg
hardcase_test,super_yolo_ca3d7272ba.jpg,near,test<->val,super_yolo_8ba88be28f.jpg
hardcase_val,super_yolo_8ba88be28f.jpg,near,test<->val,super_yolo_ca3d7272ba.jpg
hardcase_val,super_yolo_8c3d555d49.jpg,near,test<->val,taco_hardcase_9871a5d7fd.jpg
hardcase_val,super_yolo_8c5e82c51c.jpg,near,test<->val,super_yolo_2f3b3c95b4.jpg
hardcase_val,super_yolo_8c7530879f.jpg,near,train<->val,super_yolo_2386aaaa02.jpg
hardcase_val,super_yolo_8ca432908d.jpg,near,train<->val,taco_hardcase_df25015c59.jpg
hardcase_val,super_yolo_8cbabe476c.jpg,near,test<->val,taco_hardcase_07c8cb5fcd.jpg
hardcase_val,super_yolo_8d24799a9d.jpg,near,train<->val,super_yolo_179b4fe9e0.jpg
hardcase_val,super_yolo_8d749129e2.jpg,near,test<->val,taco_hardcase_4928f10429.jpg
hardcase_val,super_yolo_8d9e20dbae.jpg,near,test<->val,super_yolo_ea3998cd70.jpg
hardcase_val,super_yolo_8e5925325b.jpg,near,train<->val,taco_hardcase_536f48d223.jpg
hardcase_val,super_yolo_8eff058d3a.jpg,near,train<->val,super_yolo_da4f69efff.jpg
hardcase_val,super_yolo_8f23725362.jpg,near,test<->val,taco_hardcase_4f205a3191.jpg
hardcase_val,super_yolo_8f7347166b.jpg,near,test<->val,super_yolo_3af6101e85.jpg
hardcase_val,super_yolo_9131fa9d7b.jpg,near,test<->val,taco_hardcase_a2fae18a5e.jpg
hardcase_val,super_yolo_91ccd7234f.jpg,near,test<->val,super_yolo_2f3b3c95b4.jpg
hardcase_val,super_yolo_92a7577ebd.jpg,near,train<->val,super_yolo_0cf0dfbd08.jpg
hardcase_val,super_yolo_9305d02a40.jpg,near,train<->val,taco_hardcase_efb7746d90.jpg
hardcase_val,super_yolo_939755a127.jpg,near,train<->val,taco_hardcase_38a1febc7c.jpg
hardcase_val,super_yolo_93f0f0c18c.jpg,near,train<->val,super_yolo_0182ab2b84.jpg
hardcase_val,super_yolo_94c5942452.jpg,near,train<->val,taco_hardcase_a568cd2842.jpg
hardcase_val,super_yolo_94d7c1c283.jpg,near,test<->val,taco_hardcase_4b86290f55.jpg
hardcase_val,super_yolo_94f15685b9.jpg,near,train<->val,taco_hardcase_3c2d563171.jpg
hardcase_val,super_yolo_95128589ce.jpg,near,train<->val,super_yolo_95516e3785.jpg
hardcase_val,super_yolo_95b88125d1.jpg,near,train<->val,taco_hardcase_78141f2b07.jpg
hardcase_val,super_yolo_95ff6d6bf1.jpg,near,test<->val,taco_hardcase_ce2a141bbe.jpg
hardcase_val,super_yolo_9601135640.jpg,near,train<->val,super_yolo_2f44833a8b.jpg
hardcase_val,super_yolo_96327b9493.jpg,near,train<->val,super_yolo_679aff279e.jpg
hardcase_val,super_yolo_9665b11849.jpg,near,test<->val,super_yolo_36269a465c.jpg
hardcase_val,super_yolo_976083dddb.jpg,near,train<->val,super_yolo_ddb13dcbef.jpg
hardcase_val,super_yolo_9774f5c701.jpg,near,train<->val,super_yolo_b76c3c8b84.jpg
hardcase_val,super_yolo_989690a32d.jpg,near,train<->val,taco_hardcase_7bb9d7c80c.jpg
hardcase_val,super_yolo_98f46a8644.jpg,near,train<->val,super_yolo_dddb4a3b50.jpg
hardcase_val,super_yolo_9a385304aa.jpg,near,test<->val,super_yolo_2f3b3c95b4.jpg
hardcase_val,super_yolo_9a7354b572.jpg,near,train<->val,super_yolo_ece44d2598.jpg
hardcase_val,super_yolo_9adaa7e2e2.jpg,near,test<->val,super_yolo_2f3b3c95b4.jpg
hardcase_val,super_yolo_9b03180558.jpg,near,train<->val,super_yolo_0a21d2a0fa.jpg
hardcase_val,super_yolo_9b590eab8f.jpg,near,train<->val,taco_hardcase_9e7d00bc9d.jpg
hardcase_val,super_yolo_9b5ddfe3d2.jpg,near,train<->val,super_yolo_7204406649.jpg
hardcase_val,super_yolo_9b9c85ace5.jpg,near,train<->val,super_yolo_9a9ff0d763.jpg
hardcase_val,super_yolo_9bddfd8990.jpg,near,train<->val,super_yolo_0e354efc56.jpg
hardcase_val,super_yolo_9c14b967cf.jpg,near,test<->val,super_yolo_2ceebf92ab.jpg
hardcase_val,super_yolo_9c14e8a757.jpg,near,train<->val,super_yolo_803df2fd35.jpg
hardcase_val,super_yolo_9d53d28fe6.jpg,near,train<->val,super_yolo_0cd11afb8f.jpg
hardcase_val,super_yolo_9d768cf86e.jpg,near,train<->val,super_yolo_1f399aad78.jpg
hardcase_val,super_yolo_9deff2aeab.jpg,near,test<->val,taco_hardcase_8015a455b6.jpg
hardcase_val,super_yolo_9e4dcdfe87.jpg,near,train<->val,taco_hardcase_6af0799458.jpg
hardcase_val,super_yolo_9e71bf0404.jpg,near,train<->val,taco_hardcase_b30b1a7dab.jpg
hardcase_val,super_yolo_9eecad7f02.jpg,near,test<->val,super_yolo_4f2bce7172.jpg
hardcase_val,super_yolo_9f7944fbb9.jpg,near,test<->val,super_yolo_072f28b6aa.jpg
hardcase_test,super_yolo_dc02cbb506.jpg,near,test<->val,super_yolo_9f7944fbb9.jpg
hardcase_val,super_yolo_9ffe66b166.jpg,near,train<->val,taco_hardcase_fdd18ec81c.jpg
hardcase_val,super_yolo_a0763e0b43.jpg,near,train<->val,super_yolo_247ae591b7.jpg
hardcase_val,super_yolo_a07cf4a7e1.jpg,near,train<->val,super_yolo_1deb57fd26.jpg
hardcase_val,super_yolo_a08470d7ca.jpg,near,train<->val,super_yolo_a36db7e6da.jpg
hardcase_val,super_yolo_a1369f09d8.jpg,near,train<->val,super_yolo_df89368058.jpg
hardcase_val,super_yolo_a19edcf1c8.jpg,near,test<->val,super_yolo_d06940fac3.jpg
hardcase_val,super_yolo_a1a9e610fb.jpg,near,test<->val,super_yolo_fe4633db45.jpg
hardcase_val,super_yolo_a22f581c02.jpg,near,test<->val,super_yolo_a071c0b733.jpg
hardcase_val,super_yolo_a23f91e0e7.jpg,near,train<->val,super_yolo_406814edac.jpg
hardcase_val,super_yolo_a2dbc63036.jpg,near,train<->val,super_yolo_fc499305b9.jpg
hardcase_val,super_yolo_a2f2e07abf.jpg,near,train<->val,taco_hardcase_22df3d26ce.jpg
hardcase_val,super_yolo_a3002935b8.jpg,near,train<->val,super_yolo_570a2a22c7.jpg
hardcase_val,super_yolo_a32c18cc7c.jpg,near,train<->val,super_yolo_392840d9f6.jpg
hardcase_val,super_yolo_a341e1f370.jpg,near,train<->val,super_yolo_2ebcf3b774.jpg
hardcase_val,super_yolo_a38a877aef.jpg,near,train<->val,super_yolo_05167c038f.jpg
hardcase_val,super_yolo_a411f13b4f.jpg,near,test<->val,super_yolo_fb1bd75ddb.jpg
hardcase_val,super_yolo_a459ae783d.jpg,near,train<->val,super_yolo_0aec8f49a1.jpg
hardcase_val,super_yolo_a49c858768.jpg,near,test<->val,super_yolo_3af6101e85.jpg
hardcase_val,super_yolo_a4a39056d2.jpg,near,train<->val,taco_hardcase_ba1b97864e.jpg
hardcase_val,super_yolo_a4e92b9efa.jpg,near,train<->val,super_yolo_2e7bb75e83.jpg
hardcase_val,super_yolo_a52d28ee9a.jpg,near,train<->val,super_yolo_429c0e7a15.jpg
hardcase_val,super_yolo_a5714fcbfe.jpg,near,train<->val,taco_hardcase_68441a83e8.jpg
hardcase_val,super_yolo_a58c2a37c7.jpg,near,train<->val,super_yolo_29d3e93409.jpg
hardcase_val,super_yolo_a5b2145f2c.jpg,near,train<->val,super_yolo_a065d7011c.jpg
hardcase_val,super_yolo_a66e5f6802.jpg,near,test<->val,super_yolo_a071c0b733.jpg
hardcase_val,super_yolo_a6974c8c42.jpg,near,train<->val,super_yolo_5ca7a4a697.jpg
hardcase_val,super_yolo_a6d07fb92d.jpg,near,train<->val,taco_hardcase_83be00bd71.jpg
hardcase_val,super_yolo_a6e4b6a58e.jpg,near,train<->val,super_yolo_0603a23fae.jpg
hardcase_val,super_yolo_a6e8ff5025.jpg,near,train<->val,super_yolo_8492f5b89d.jpg
hardcase_val,super_yolo_a7fce4eb61.jpg,near,test<->val,super_yolo_a41d392515.jpg
hardcase_val,super_yolo_a8094989d6.jpg,near,train<->val,super_yolo_66494370c4.jpg
hardcase_val,super_yolo_a87ba79164.jpg,near,train<->val,super_yolo_42c8362e09.jpg
hardcase_val,super_yolo_a8c317cdf4.jpg,near,train<->val,super_yolo_e12c84fa1f.jpg
hardcase_val,super_yolo_a8f0e7e565.jpg,near,train<->val,super_yolo_3511b8fc4c.jpg
hardcase_val,super_yolo_a8f5030e99.jpg,near,train<->val,taco_hardcase_e850ba69b3.jpg
hardcase_val,super_yolo_a91425bb90.jpg,near,train<->val,super_yolo_f458f51e06.jpg
hardcase_val,super_yolo_a9691cd519.jpg,near,train<->val,taco_hardcase_fd8aa0e302.jpg
hardcase_val,super_yolo_a9764cff61.jpg,near,train<->val,super_yolo_59cefebb5e.jpg
hardcase_val,super_yolo_a985acf1bc.jpg,near,train<->val,super_yolo_b33f183b4d.jpg
hardcase_val,super_yolo_a9c52d699d.jpg,near,train<->val,taco_hardcase_c74044340a.jpg
hardcase_val,super_yolo_aa6f680ee1.jpg,near,train<->val,super_yolo_99b4514017.jpg
hardcase_val,super_yolo_aa8dd85280.jpg,near,train<->val,super_yolo_f06c094c7d.jpg
hardcase_val,super_yolo_aaaeae9d31.jpg,near,test<->val,taco_hardcase_251b8cfda2.jpg
hardcase_val,super_yolo_ab6e1bdc5a.jpg,near,train<->val,super_yolo_60393d11f9.jpg
hardcase_val,super_yolo_abbf219dd3.jpg,near,test<->val,super_yolo_2f3b3c95b4.jpg
hardcase_val,super_yolo_ac0b4beb36.jpg,near,train<->val,super_yolo_f13fe6f363.jpg
hardcase_test,super_yolo_5fb80e0aeb.jpg,near,test<->val,super_yolo_acc36c16c9.jpg
hardcase_val,super_yolo_acc36c16c9.jpg,near,test<->val,super_yolo_5fb80e0aeb.jpg
hardcase_val,super_yolo_acff275558.jpg,near,train<->val,super_yolo_46f3cba565.jpg
hardcase_val,super_yolo_ad650241a4.jpg,near,train<->val,super_yolo_1cbe5e3dbc.jpg
hardcase_val,super_yolo_adaa61a05f.jpg,near,train<->val,taco_hardcase_189f860e05.jpg
hardcase_val,super_yolo_adec149edd.jpg,near,train<->val,super_yolo_19b50449aa.jpg
hardcase_val,super_yolo_ae2102c020.jpg,near,train<->val,super_yolo_b444eaad95.jpg
hardcase_val,super_yolo_ae9f97d401.jpg,near,train<->val,super_yolo_269ef0ec41.jpg
hardcase_val,super_yolo_af257639db.jpg,near,train<->val,super_yolo_98296bcbde.jpg
hardcase_val,super_yolo_af8121ebb4.jpg,near,train<->val,taco_hardcase_80b8aaa96e.jpg
hardcase_val,super_yolo_af8c4cc266.jpg,near,train<->val,super_yolo_062e7b11bc.jpg
hardcase_val,super_yolo_b06a77036a.jpg,near,train<->val,super_yolo_71f26738a8.jpg
hardcase_val,super_yolo_b07e40a7c4.jpg,near,train<->val,super_yolo_500eaee53c.jpg
hardcase_test,super_yolo_057d0e5ea5.jpg,near,test<->val,super_yolo_b123807660.jpg
hardcase_val,super_yolo_b123807660.jpg,near,test<->val,super_yolo_057d0e5ea5.jpg
hardcase_val,super_yolo_b1b86b224d.jpg,near,test<->val,super_yolo_fe4633db45.jpg
hardcase_val,super_yolo_b1f84e10fc.jpg,near,train<->val,super_yolo_630c23c395.jpg
hardcase_val,super_yolo_b31003152f.jpg,near,train<->val,super_yolo_4905884a2f.jpg
hardcase_val,super_yolo_b31ee1b67c.jpg,near,train<->val,super_yolo_59b34707f0.jpg
hardcase_val,super_yolo_b36dad577f.jpg,near,train<->val,super_yolo_10b1cf3456.jpg
hardcase_val,super_yolo_b4285bfdfb.jpg,near,train<->val,super_yolo_5c27c0174e.jpg
hardcase_val,super_yolo_b43f6f7470.jpg,near,train<->val,taco_hardcase_cfb326c172.jpg
hardcase_val,super_yolo_b47acf6c00.jpg,near,train<->val,super_yolo_4c1ca8c6c3.jpg
hardcase_val,super_yolo_b485b60c0c.jpg,near,test<->val,taco_hardcase_336e2f4545.jpg
hardcase_val,super_yolo_b4e3bbc8a9.jpg,near,train<->val,super_yolo_bdf0a2565e.jpg
hardcase_val,super_yolo_b50405cf79.jpg,near,train<->val,super_yolo_c17e7f212f.jpg
hardcase_val,super_yolo_b507803587.jpg,near,train<->val,super_yolo_3dc310e824.jpg
hardcase_val,super_yolo_b5514d9346.jpg,near,train<->val,taco_hardcase_2667e80266.jpg
hardcase_val,super_yolo_b6812beacb.jpg,near,test<->val,super_yolo_2f3b3c95b4.jpg
hardcase_val,super_yolo_b6d12b9506.jpg,near,train<->val,super_yolo_eca4507d0f.jpg
hardcase_val,super_yolo_b7550cb1ba.jpg,near,train<->val,super_yolo_392840d9f6.jpg
hardcase_val,super_yolo_b7b787c3de.jpg,near,test<->val,super_yolo_fffe231cea.jpg
hardcase_val,super_yolo_b7bda6d8b4.jpg,near,test<->val,taco_hardcase_286a4e1e2f.jpg
hardcase_val,super_yolo_b825491dc1.jpg,near,train<->val,super_yolo_0182ab2b84.jpg
hardcase_val,super_yolo_b8bcbf86a1.jpg,near,train<->val,super_yolo_96658dfd9e.jpg
hardcase_val,super_yolo_b8ea2076a3.jpg,near,train<->val,super_yolo_5264a8a7fe.jpg
hardcase_val,super_yolo_b96fa8ddf4.jpg,near,train<->val,super_yolo_65e0d7b8fb.jpg
hardcase_val,super_yolo_b98fce619a.jpg,near,test<->val,taco_hardcase_71e1af17e3.jpg
hardcase_val,super_yolo_ba4cb51c6a.jpg,near,test<->val,super_yolo_2f3b3c95b4.jpg
hardcase_test,super_yolo_f47cdde1bd.jpg,near,test<->val,super_yolo_bab7e62e68.jpg
hardcase_val,super_yolo_bab7e62e68.jpg,near,test<->val,super_yolo_f47cdde1bd.jpg
hardcase_val,super_yolo_baef5769d1.jpg,near,train<->val,super_yolo_345e4b69d9.jpg
hardcase_val,super_yolo_bb0d0e35f9.jpg,near,train<->val,taco_hardcase_50108cda41.jpg
hardcase_val,super_yolo_bb38057317.jpg,near,train<->val,super_yolo_c1d7b47752.jpg
hardcase_val,super_yolo_bb58b70b42.jpg,near,train<->val,super_yolo_4c3924fffb.jpg
hardcase_val,super_yolo_bb5c53dd33.jpg,near,train<->val,super_yolo_ef541783c9.jpg
hardcase_val,super_yolo_bc839fa3ba.jpg,near,train<->val,super_yolo_24f2972354.jpg
hardcase_val,super_yolo_bc898905fa.jpg,near,train<->val,super_yolo_5f283960fc.jpg
hardcase_val,super_yolo_bcdd9a8d94.jpg,near,train<->val,taco_hardcase_322e2cf73f.jpg
hardcase_val,super_yolo_be2fba2775.jpg,near,test<->val,super_yolo_2f3b3c95b4.jpg
hardcase_val,super_yolo_be467736c4.jpg,near,train<->val,super_yolo_4c5e8edf2e.jpg
hardcase_val,super_yolo_bf217e32eb.jpg,near,train<->val,super_yolo_45bf1cb2ac.jpg
hardcase_val,super_yolo_bff960b80e.jpg,near,train<->val,super_yolo_348d20e69c.jpg
hardcase_test,super_yolo_19b9dde31c.jpg,near,test<->val,super_yolo_c12c0bb2df.jpg
hardcase_val,super_yolo_c12c0bb2df.jpg,near,test<->val,super_yolo_19b9dde31c.jpg
hardcase_val,super_yolo_c170d18c4c.jpg,near,train<->val,super_yolo_ad5de35fe4.jpg
hardcase_val,super_yolo_c172ada256.jpg,near,test<->val,taco_hardcase_608f14fb56.jpg
hardcase_val,super_yolo_c1a692b913.jpg,near,train<->val,taco_hardcase_57947988e6.jpg
hardcase_val,super_yolo_c1b2f1caad.jpg,near,train<->val,super_yolo_0cd11afb8f.jpg
hardcase_val,super_yolo_c44a2a4462.jpg,near,test<->val,super_yolo_2f3b3c95b4.jpg
hardcase_val,super_yolo_c47b58e880.jpg,near,train<->val,super_yolo_512538e331.jpg
hardcase_val,super_yolo_c4a6d00edc.jpg,near,train<->val,super_yolo_2ebcf3b774.jpg
hardcase_val,super_yolo_c4bd7d3ace.jpg,near,test<->val,taco_hardcase_555423f548.jpg
hardcase_val,super_yolo_c4d087f050.jpg,near,test<->val,super_yolo_2f3b3c95b4.jpg
hardcase_val,super_yolo_c4eab65a1c.jpg,near,test<->val,taco_hardcase_7368c11e4f.jpg
hardcase_val,super_yolo_c55bcc0c98.jpg,near,test<->val,super_yolo_fffe231cea.jpg
hardcase_val,super_yolo_c5b0c87619.jpg,near,train<->val,super_yolo_2ad1c5dfdd.jpg
hardcase_val,super_yolo_c70c4381b4.jpg,near,test<->val,taco_hardcase_b7219b9dbe.jpg
hardcase_val,super_yolo_c7aad3899d.jpg,near,train<->val,super_yolo_d512ed8577.jpg
hardcase_val,super_yolo_c7cf566bd5.jpg,near,train<->val,super_yolo_3147681c37.jpg
hardcase_val,super_yolo_c7e56ce5c0.jpg,near,train<->val,super_yolo_2becc2d257.jpg
hardcase_val,super_yolo_c88ad0aa03.jpg,near,train<->val,taco_hardcase_e8c839e2fc.jpg
hardcase_val,super_yolo_c8c3df7788.jpg,near,train<->val,taco_hardcase_532096cfd8.jpg
hardcase_val,super_yolo_c9285bf964.jpg,near,train<->val,super_yolo_56d65f82f1.jpg
hardcase_val,super_yolo_c9a2fb315f.jpg,near,train<->val,super_yolo_1ec8307480.jpg
hardcase_val,super_yolo_c9d9effcac.jpg,near,test<->val,super_yolo_a0d83b3f32.jpg
hardcase_val,super_yolo_ca7cad45a7.jpg,near,train<->val,super_yolo_961000ea6c.jpg
hardcase_val,super_yolo_ca99f1e76a.jpg,near,train<->val,taco_hardcase_456f17da1e.jpg
hardcase_val,super_yolo_cb062fa5fd.jpg,near,test<->val,taco_hardcase_3dd2026782.jpg
hardcase_val,super_yolo_cb73f6ddb1.jpg,near,train<->val,super_yolo_9c19b6d3bf.jpg
hardcase_val,super_yolo_cb806c25de.jpg,near,train<->val,super_yolo_f828914868.jpg
hardcase_val,super_yolo_cd3ad6c3f8.jpg,near,train<->val,super_yolo_13fe20dec0.jpg
hardcase_val,super_yolo_ce358c6ce5.jpg,near,train<->val,super_yolo_adaf78ba54.jpg
hardcase_val,super_yolo_ce3e99a07d.jpg,near,train<->val,super_yolo_1688c30b3e.jpg
hardcase_val,super_yolo_ce58545163.jpg,near,train<->val,super_yolo_e17a7d6734.jpg
hardcase_val,super_yolo_ce88b5265b.jpg,near,train<->val,taco_hardcase_08e9fa2eb5.jpg
hardcase_val,super_yolo_d0bec91795.jpg,near,train<->val,super_yolo_c7acd7ca16.jpg
hardcase_val,super_yolo_d17fc7d361.jpg,near,test<->val,taco_hardcase_a433e0a359.jpg
hardcase_val,super_yolo_d2094dd82b.jpg,near,test<->val,taco_hardcase_cc2082932f.jpg
hardcase_val,super_yolo_d251302a5f.jpg,near,train<->val,super_yolo_35875a09f8.jpg
hardcase_val,super_yolo_d26db1336e.jpg,near,train<->val,super_yolo_543b70c18d.jpg
hardcase_val,super_yolo_d27c4b6a44.jpg,near,train<->val,super_yolo_d777796e47.jpg
hardcase_val,super_yolo_d3046db723.jpg,near,train<->val,super_yolo_701a581257.jpg
hardcase_val,super_yolo_d31a02b38a.jpg,near,train<->val,taco_hardcase_40fc3cc02e.jpg
hardcase_val,super_yolo_d31d5edb18.jpg,near,train<->val,super_yolo_70336d334c.jpg
hardcase_val,super_yolo_d33dca5225.jpg,near,train<->val,super_yolo_461eeae9e0.jpg
hardcase_val,super_yolo_d34bd3512d.jpg,near,train<->val,taco_hardcase_d656ea7e4f.jpg
hardcase_val,super_yolo_d437919a38.jpg,near,train<->val,super_yolo_cf4399ad28.jpg
hardcase_val,super_yolo_d43b1709a6.jpg,near,test<->val,super_yolo_ae5614a73b.jpg
hardcase_val,super_yolo_d453967bec.jpg,near,test<->val,super_yolo_96ca565f40.jpg
hardcase_val,super_yolo_d4d01680ad.jpg,near,test<->val,taco_hardcase_d20c98ec26.jpg
hardcase_val,super_yolo_d4e53fec43.jpg,near,train<->val,super_yolo_4953994c0f.jpg
hardcase_val,super_yolo_d510d10f8c.jpg,near,train<->val,taco_hardcase_fcceaac5c8.jpg
hardcase_val,super_yolo_d5cee212a5.jpg,near,test<->val,super_yolo_2f3b3c95b4.jpg
hardcase_val,super_yolo_d64840615f.jpg,near,test<->val,super_yolo_2f3b3c95b4.jpg
hardcase_val,super_yolo_d69abb659b.jpg,near,train<->val,super_yolo_56d65f82f1.jpg
hardcase_val,super_yolo_d6c34b7fc7.jpg,near,train<->val,taco_hardcase_e3697b4bbd.jpg
hardcase_val,super_yolo_d7605b7e08.jpg,near,train<->val,super_yolo_3c5f6a71e1.jpg
hardcase_val,super_yolo_d7f64e4a42.jpg,near,test<->val,super_yolo_3af6101e85.jpg
hardcase_test,super_yolo_a23ee63a6c.jpg,near,test<->val,super_yolo_d7f64e4a42.jpg
hardcase_val,super_yolo_d84be38cf8.jpg,near,train<->val,super_yolo_4f5f136c2b.jpg
hardcase_val,super_yolo_d8cf6b81b7.jpg,near,train<->val,super_yolo_00d5747bd9.jpg
hardcase_val,super_yolo_d8e2cd79b6.jpg,near,test<->val,super_yolo_2f3b3c95b4.jpg
hardcase_val,super_yolo_d8ff4a3921.jpg,near,train<->val,super_yolo_1954e5fcbc.jpg
hardcase_val,super_yolo_d9b4cd2dd3.jpg,near,test<->val,super_yolo_b71f068f80.jpg
hardcase_val,super_yolo_d9c2d9cda9.jpg,near,train<->val,taco_hardcase_558cb7547e.jpg
hardcase_val,super_yolo_d9fef5062b.jpg,near,train<->val,super_yolo_0bc6d57d34.jpg
hardcase_val,super_yolo_da3dca1c54.jpg,near,train<->val,super_yolo_333f121dfe.jpg
hardcase_val,super_yolo_da7d26ab24.jpg,near,train<->val,super_yolo_e848404f01.jpg
hardcase_val,super_yolo_dc2a04ad1b.jpg,near,train<->val,super_yolo_372c97ad6b.jpg
hardcase_val,super_yolo_dc2d849f7b.jpg,near,train<->val,super_yolo_c2a5f53b79.jpg
hardcase_val,super_yolo_dd2d55cf11.jpg,near,train<->val,taco_hardcase_cad6d987bb.jpg
hardcase_val,super_yolo_dd3ba7fb1b.jpg,near,train<->val,taco_hardcase_9c4cf5aaaf.jpg
hardcase_val,super_yolo_dd8608d5f0.jpg,near,test<->val,super_yolo_2f3b3c95b4.jpg
hardcase_val,super_yolo_dde60dc4eb.jpg,near,train<->val,super_yolo_64ea841d82.jpg
hardcase_val,super_yolo_df0cbc6e90.jpg,near,test<->val,super_yolo_fffe231cea.jpg
hardcase_val,super_yolo_df247ed177.jpg,near,train<->val,super_yolo_99ed2ce2af.jpg
hardcase_val,super_yolo_e0371a7e4e.jpg,near,train<->val,super_yolo_b6e2c6661b.jpg
hardcase_val,super_yolo_e056b985c7.jpg,near,train<->val,super_yolo_ce8ebe5f73.jpg
hardcase_val,super_yolo_e09c993b5f.jpg,near,test<->val,super_yolo_2f3b3c95b4.jpg
hardcase_val,super_yolo_e0ae63dfc2.jpg,near,test<->val,super_yolo_1448fe9a9e.jpg
hardcase_val,super_yolo_e1ce65d62e.jpg,near,test<->val,super_yolo_2f3b3c95b4.jpg
hardcase_val,super_yolo_e201439642.jpg,near,train<->val,super_yolo_75cf0a4a8c.jpg
hardcase_val,super_yolo_e286a150bc.jpg,near,train<->val,super_yolo_0fec67f716.jpg
hardcase_val,super_yolo_e2e515bfba.jpg,near,test<->val,super_yolo_d06940fac3.jpg
hardcase_val,super_yolo_e3183592a2.jpg,near,test<->val,super_yolo_fffe231cea.jpg
hardcase_val,super_yolo_e319693cc5.jpg,near,train<->val,super_yolo_51db6d0764.jpg
hardcase_val,super_yolo_e32032dfe1.jpg,near,test<->val,super_yolo_b15362c9f1.jpg
hardcase_val,super_yolo_e38608eb1a.jpg,near,test<->val,super_yolo_2f3b3c95b4.jpg
hardcase_val,super_yolo_e3f10237be.jpg,near,test<->val,taco_hardcase_29dccc2e92.jpg
hardcase_val,super_yolo_e43fd2395e.jpg,near,train<->val,super_yolo_392840d9f6.jpg
hardcase_val,super_yolo_e450e29db6.jpg,near,train<->val,super_yolo_3b6e2fd0d9.jpg
hardcase_val,super_yolo_e45d158def.jpg,near,train<->val,super_yolo_ebf4507127.jpg
hardcase_val,super_yolo_e4847e77ff.jpg,near,test<->val,super_yolo_1df860361c.jpg
hardcase_val,super_yolo_e494506573.jpg,near,train<->val,taco_hardcase_3a25d05813.jpg
hardcase_val,super_yolo_e49dbd3600.jpg,near,train<->val,taco_hardcase_fe4b2639fd.jpg
hardcase_val,super_yolo_e4be14c49a.jpg,near,train<->val,super_yolo_6e89865fac.jpg
hardcase_val,super_yolo_e4c37177f4.jpg,near,train<->val,super_yolo_5334458ac8.jpg
hardcase_val,super_yolo_e53a96991f.jpg,near,test<->val,super_yolo_3af6101e85.jpg
hardcase_val,super_yolo_e5f738fad3.jpg,near,train<->val,super_yolo_68185fe0d0.jpg
hardcase_val,super_yolo_e656ac1b8c.jpg,near,train<->val,taco_hardcase_6e544eb6fd.jpg
hardcase_val,super_yolo_e6aac120e4.jpg,near,train<->val,taco_hardcase_030097ba17.jpg
hardcase_val,super_yolo_e6c3cdb688.jpg,near,train<->val,super_yolo_1bbec972c4.jpg
hardcase_val,super_yolo_e6d872c2ac.jpg,near,train<->val,super_yolo_858a2c0c1f.jpg
hardcase_val,super_yolo_e6f0e07c3b.jpg,near,train<->val,super_yolo_9ab8ecfca6.jpg
hardcase_val,super_yolo_e72bddcb28.jpg,near,train<->val,super_yolo_9518a2ec51.jpg
hardcase_val,super_yolo_e7cce4168e.jpg,near,train<->val,taco_hardcase_027f38e047.jpg
hardcase_val,super_yolo_e7ce034d97.jpg,near,test<->val,taco_hardcase_48738c94fb.jpg
hardcase_val,super_yolo_e8b70952a3.jpg,near,train<->val,taco_hardcase_5c2a9100b9.jpg
hardcase_val,super_yolo_e8ca3003e9.jpg,near,test<->val,super_yolo_d06940fac3.jpg
hardcase_val,super_yolo_e8e1a6acf0.jpg,near,train<->val,taco_hardcase_36ea950839.jpg
hardcase_val,super_yolo_ea8c31140f.jpg,near,train<->val,super_yolo_b1cea4111b.jpg
hardcase_val,super_yolo_eb19358a8d.jpg,near,train<->val,taco_hardcase_3f8d9dd6b1.jpg
hardcase_val,super_yolo_eb5762a141.jpg,near,train<->val,super_yolo_4af1a8d0b3.jpg
